snapshots/LN_2020.05.21-08.00.01.json 3000000 2175611 5419.15592463 0.001 1000 2175611 -312994.710350182 6.785714285714286
snapshots/LN_2019.09.30-22.54.41.json 3000000 995077 130.821177423 0.001 10000 995077 -482872.74813614704 6.875
snapshots/LN_2019.10.19-08.00.01.json 3000000 1598282 99.705327395 0.001 10000 1598282 -401094.88746631 6.615384615384615
snapshots/LN_2019.11.21-08.00.01.json 3000000 1692004 67.139581582 0.001 10000 1692004 -385421.24873583904 6.4
snapshots/LN_2019.12.31-08.00.01.json 3000000 1004552 145.792811248 0.001 10000 1004552 -842994.501162225 6.866666666666666
snapshots/LN_2020.01.21-08.00.01.json 3000000 907004 114.032750048 0.001 10000 907004 -734330.1688047021 6.9375
snapshots/LN_2020.03.31-08.00.03.json 3000000 1745543 83.508242261 0.001 10000 1745543 -549675.3483595941 6.5
snapshots/LN_2020.04.29-08.00.02.json 3000000 251099 228.69741900799997 0.001 10000 251099 -839287.3756607551 6.5
snapshots/LN_2020.05.21-08.00.01.json 3000000 2175611 542.04115743 0.001 10000 2175611 -313012.24524008203 6.785714285714286
snapshots/LN_2019.09.30-22.54.41.json 3000000 995077 13.126782423 0.001 100000 995077 -482877.7757387371 6.875
snapshots/LN_2019.10.19-08.00.01.json 3000000 1598282 10.182176195 0.001 100000 1598282 -401098.87439701 6.615384615384615
snapshots/LN_2019.11.21-08.00.01.json 3000000 1692004 6.809276242 0.001 100000 1692004 -385424.2655076691 6.4
snapshots/LN_2019.12.31-08.00.01.json 3000000 1004552 16.299235527999997 0.001 100000 1004552 -843000.719521065 6.866666666666666
snapshots/LN_2020.01.21-08.00.01.json 3000000 907004 11.621030047999998 0.001 100000 907004 -734335.090994702 6.9375
snapshots/LN_2020.03.31-08.00.03.json 3000000 1745543 8.480558021 0.001 100000 1745543 -549681.120464594 6.5
snapshots/LN_2020.04.29-08.00.02.json 3000000 251099 22.916154548 0.001 100000 251099 -839297.608743105 6.5
snapshots/LN_2020.05.21-08.00.01.json 3000000 2175611 54.32968071 0.001 100000 2175611 -313013.99872907205 6.785714285714286
